Text,Label,Label_Cat,Label_Politics
"Apple laptop is 'greatest gadget'
 
 The Apple Powerbook 100 has been chosen as the greatest gadget of all time, by US magazine Mobile PC.
 
 The 1991 laptop was chosen because it was one of the first ""lightweight"" portable computers and helped define the layout of all future notebook PCs. The magazine has compiled an all-time top 100 list of gadgets, which includes the Sony Walkman at number three and the 1956 Zenith remote control at two. Gadgets needed moving parts and/or electronics to warrant inclusion. The magazine staff compiled the list and specified that gadgets also needed to be a ""self-contained apparatus that can be used on its own, not a subset of another device"".
 
 ""In general we included only items that were potentially mobile,"" said the magazine.
 
 ""In the end, we tried to get to the heart of what really makes a gadget a gadget,"" it concluded. The oldest ""gadget"" in the top 100 is the abacus, which the magazine dates at 190 A.D., and put in 60th place. Other pre-electronic gadgets in the top 100 include the sextant from 1731 (59th position), the marine chronometer from 1761 (42nd position) and the Kodak Brownie camera from 1900 (28th position). The Tivo personal video recorder is the newest device to make the top 10, which also includes the first flash mp3 player (Diamond Multimedia), as well as the first ""successful"" digital camera (Casio QV-10) and mobile phone (Motorola Startac). The most popular gadget of the moment, the Apple iPod, is at number 12 in the list while the first Sony transistor radio is at number 13.
 
 Sony's third entry in the top 20 is the CDP-101 CD player from 1983. ""Who can forget the crystalline, hiss-free blast of Madonna's Like A Virgin emanating from their first CD player?"" asked the magazine. Karl Elsener's knife, the Swiss Army Knife from 1891, is at number 20 in the list. Gadgets which could be said to feature surprisingly low down in the list include the original telephone (23rd), the Nintendo GameBoy (25th), and the Pulsar quartz digital watch (36th). The list also contains plenty of oddities: the Pez sweet dispenser (98th), 1990s toy Tamagotchi (86th) and the bizarre Ronco inside the shell egg scrambler (84th).
 
 Almost everyone has a mobile phone, how many people own a Powerbook? or an iPod? The findings of this magazine are not very convincing.
 
 What about the magnetic compass? We still use it 1,000 years after it was invented.
 
 I am amazed by the obsession with individual gadgets rather than genre. For example the Sony walkman was the first truly portable way of listening to your own music on the move whereas Minidisc, Flash MP3, portable CD players etc. are really just improvements in technology.
 
 My favourite 'true' gadgets are probably my portable MiniDisc player and the little battery powered whizzy thing I use to froth up my coffee!
 
 Calm down it's only in their opinion, and any list that includes the Taser in the top 100 gadgets has to be suspect....
 
 Swiss army knife and no question about it. How many of the other items are still relatively unchanged from the original idea and still as useful/popular? You don't need a laptop or even a pocket calculator to work that one out!
 
 This list merely illustrates interesting cultural divides between the American authors and the overwhelmingly British responses. Brits see no further than mobile phones and the over thirties Sinclair; whilst the Americans focus on Apple, TV remotes and TiVO (which probably is rather obscure in Europe).
 
 What about the Soda Stream. This gadget changed my pre-teen life. Lap tops may enable you to ""think different, but you cant use them to ""get busy with the fizzy""
 
 How about Astro Wars, one of the pioneers for computer games, i remember spending many an hour playing this and it still works today! However tried it the other day and it was rubbish, still a great gadget of its time.
 
 Why worry about mobile phones. Soon they will be subsumed into the PDA's / laptops etc.
 
 What about the Marine Chronometer? Completely revolutionised navigation for boats and was in use for centuries. For it's time, a technological marvel!
 
 Sony Net Minidisc! It paved the way for more mp3 player to explode onto the market. I always used my NetMD, and could not go anywhere without it.
 
 A laptop computer is not a gadget! It's a working tool!
 
 The Sinclair Executive was the world's first pocket calculator. I think this should be there as well.
 
 How about the clockwork radio? Or GPS? Or a pocket calculator? All these things are useful to real people, not just PC magazine editors.
 
 Are the people who created this list insane ? Surely the most important gadget of the modern age is the mobile phone? It has revolutionised communication, which is more than can be said for a niche market laptop. From outside the modern age, the marine chronometer is the single most important gadget, without which modern transportation systems would not have evolved so quickly.
 
 Has everyone forgot about the Breville pie maker??
 
 An interesting list. Of the electronic gadgets, thousands of journalists in the early 1980s blessed the original noteboook pc - the Tandy 100. The size of A4 paper and light, three weeks on a set of batteries, an excellent keyboard, a modem. A pity Tandy did not make it DOS compatible.
 
 What's an Apple Powerbook 100 ? It's out of date - not much of a ""gadget"". Surely it has to be something simple / timeless - the tin opener, Swiss Army Knife, safety razor blade, wristwatch or the thing for taking stones out of horses hooves ?
 
 It has to be the mobile phone. No other single device has had such an effect on our way of living in such a short space of time.
 
 The ball point pen has got to be one of the most used and common gadgets ever. Also many might be grateful for the pocket calculator which was a great improvement over the slide rule.
 
 The Casio pocket calculator that played a simple game and made tinny noises was also a hot gadget in 1980. A true gadget, it could be carried around and shown off.
 
 All top 10 are electronic toys, so the list is probably a better reflection of the current high-tech obsession than anything else. I say this as the Swiss Army Knife only made No 20.
 
 Sinclair QL a machine far ahead of its time. The first home machine with a true multi-takings OS. Shame the marketing was so bad!!!
 
 Apple.. a triumph of fashion over... well everything else.
 
 Utter rubbish. Yes, the Apple laptop and Sony Walkman are classic gadgets. But to call the sextant and the marine chronometer 'gadgets' and rank them as less important than a TV remote control reveals a quite shocking lack of historical perspective. The former literally helped change the world by vastly improving navigation at see. The latter is the seed around which the couch potato culture has developed. No competition.
 
 I'd also put Apple's Newton and the first Palm Pilot there as the front runners for portable computing, and possibly the Toshiba Libretto for the same reason. I only wish that Vulcan Inc's Flipstart wasn't just vapourware otherwise it would be at the top.
 
 How did a laptop ever manage to beat off the challenge of the wristwatch or the telephone (mobile or otherwise)? What about radios and TVs?
 
 The swiss army knife. By far the most useful gadget. I got mine 12 years ago. Still wearing and using it a lot! It stood the test of time.
 
 Psion Organiser series 3, should be up there. Had a usable qwerty keyboard, removable storage, good set of apps and programmable. Case design was good (batteries in the hinge - a first, I think). Great product innovation.
 
 The first mobile PC was voted best gadget by readers of...err... mobile PC?! Why do you keep putting these obviously biased lists on your site? It's obviously the mobile phone or remote control, and readers of a less partisan publication would tell you that.
 
 The Motorola Startac should be Number One. Why? There will be mobile phones long after notebook computers and other gadgets are either gone or integrated in communications devices.
 
 The Psion series 3c! The first most practical way to carry all your info around...
 
 I too would back the Sinclair Spectrum - without this little beauty I would never have moved into the world of IT and earn the living that I do now.
 
 I'd have put the mobile phone high up the list. Probably a Nokia model.
 
 Sinclair Spectrum - 16k. It plugged into the tv. Games were rubbish but it gave me a taste for programming and that's what I do for a living now.
 
 I wish more modern notebooks -- even Apple's newest offerings -- were more like the PB100. Particularly disheartening is the demise of the trackball, which has given way to the largely useless ""trackpad"" which every notebook on the market today uses. They're invariably inaccurate, uncomfortable, and cumbersome to use.
 
 Congratulations to Apple, a deserved win!
",2,Technology,0
"EU ministers to mull jet fuel tax
 
 European Union finance ministers are meeting on Thursday in Brussels, where they are to discuss a controversial jet fuel tax.
 
 A levy on jet fuel has been suggested as a way to raise funds to finance aid for the world's poorest nations. Airlines and aviation bodies have reacted strongly against the plans, saying they would hurt companies at a time when earnings are under pressure. The EU said a tax would only be passed after full consultation with airlines. It was keen to point out earlier this week that any new tax on jet fuel should not hurt the ""competitiveness of the airlines"". Ministers will also be discussing reforms to regulations governing European public spending.
 
 Global leaders have focused attention on poverty reduction and development at recent meetings of the G7 Group and World Economic Forum. The world's richest countries have said they want to boost the amount of aid they give to 0.7% of their annual gross national income by 2015. Many EU ministers are thought to support the plan to tax jet fuel - tabled by France and Germany following the recent G7 meeting. At present, the fuel used by airlines enjoys either a very low tax rate or is untaxed in EU member states.
",4,Business,0
"Domain system scam fear
 
 A system to make it easier to create website addresses using alphabets like Cyrillic could open a back door for scammers, a trade body has warned.
 
 The Internationalised Domain Names system has been a work in progress for years and has recently been approved by the Internet Electronic Task Force. But the UK Internet Forum (UKIF) is concerned that the system will let scammers create fake sites more easily. The problem lies in the computer codes used to represent language.
 
 Registering names that look like that of legitimate companies but lead users to fake sites designed to steal passwords and credit card details could become a whole lot easier for determined scammers, says Stephen Dyer, director of UKIF. Domain names are the ""real language"" addresses of websites, rather than their internet protocol address, which is a series of numbers. They are used so people can more easily navigate the web. So-called ASCII codes are used to represent European languages but for other languages a hybrid of a system called Unicode is used. So, for example, website PayPal could now be coded using a mixture of the Latin alphabet and the Russian alphabet. The resulting domain as displayed to the users would look identical to the real site as a Russian 'a' look just like an English 'a'. But the computer code would be different, and the site it would lead users to could be a fake. This is more than just a theory. A fake Paypal.com has already been registered with net domain giant Verisign by someone who has followed the debate around the Internationalised Domain Name (IDN) system, said Mr Dyer. As the idea was to prove a point rather than be malicious the fake domain has now been handed back to Paypal but it sets a worrying precedent, Mr Dyer said. ""Although the IDN problem is well known in technical circles, the commercial world is totally unaware how easily their websites can be faked,"" said Mr Dyer.
 
 ""It is important to alert users that there is a new and invisible and almost undetectable way of diverting them to what looks like a perfectly genuine site,"" he added. There are solutions. For instance, browsers could spot domains that use mixed characters and display them in different colours as a warning to users. Mr Dyer acknowledged that it would be a huge undertaking to update all the world's browsers. Another solution, to introduce IDN-disabled browsers could be a case of ""throwing out the baby with the bath water,"" he said. CENTR, the Council of European National Top Level Domain Registries, agrees. ""A rush to introduce IDN-disabled browsers into the marketplace is an overly-zealous step that will harm public confidence in IDNs - a technology that is desperately needed in the non-English speaking world,"" the organisation said in a statement.
",2,Technology,0
"Cash gives way to flexible friend
 
 Spending on credit and debit cards has overtaken cash spending in the UK for the first time.
 
 The moment that plastic finally toppled cash happened at 10.38am on Wednesday, according to the Association for Payment Clearing Services (Apacs) Apacs chose school teacher Helen Carroll, from Portsmouth, to make the historic transaction. The switch over took place as she paid for her groceries in the supermarket chain Tesco's Cromwell Road branch.
 
 Mrs Carroll was born in the same year that plastic cards first appeared in the UK. ""I pay for most things with my debit card, with occasional purchases on one of my credit cards,"" said Mrs Carroll, who teaches at Peel Common Infants School in Gosport.
 
 Spending patterns for the year and estimates for December led Apacs to conclude that 10.38am was the time that plastic would finally rule the roost. Shoppers in the UK are expected to put Â£269bn on plastic cards during the whole of 2004, compared with Â£268bn paid with cash, Apacs said. When the first plastic cards appeared in the UK in June 1966, issued by Barclaycard, but only a handful of retailers accepted them and very few customers held them. ""But in less than 40 years, plastic has become our most popular way to pay, due to the added security and flexibility it offers,"" said Apacs spokeswoman Jemma Smith. ""The key driver has been the introduction of debit cards, which now account for two-thirds of plastic card transactions and are used by millions of us every day.""
",4,Business,0
"Steady job growth continues in US
 
 The US created fewer jobs than expected in December, but analysts said that the dip in hiring was not enough to derail the world's biggest economy.
 
 According to Labor Department figures, 157,000 new jobs were added last month. That took 2004's total to 2.2 million, the best showing in five years. Job creation was one of last year's main concerns for the US economy. While worries still remain, the conditions are set for steady growth in 2005, analysts said. The unemployment rate stayed at 5.4% in December, and about 200,000 jobs will need to be created each month if that figure is to drop.
 
 ""It was a respectable report,"" said Michael Moran, analyst at Daiwa Securities.
 
 ""Payroll growth in December was a little lighter than the consensus forecast, but we had upward revisions to the prior two months and an increase in manufacturing employment."" ""Manufacturing is a cyclical area of the economy and if it's showing job growth, it's a good indication that the economy is on a solid growth track."" That means that the Federal Reserve is likely to continue its policy of raising interest rates. The Fed lifted borrowing costs five times last year to 2.25%, citing evidence the US economic recovery was becoming more robust.
 
 Job creation was one of last year's main concerns for the US economy, and proved to be a main topic of debate in the US presidential election. While demand for workers is far from booming, the conditions are set for steady growth. ""Overall, compared to the previous year it looks great, it just keeps going stronger and stronger and I expect that to be the case"" in 2005, said Kurt Karl, economist at Swiss Re in New York. Meanwhile, economists cautioned against reading too much into data from the Federal Reserve showing an unexpected $8.7bn drop in consumer debt in November. A fall in consumer spending, which makes up about two-thirds of all US economic activity, could help limit the extent of any future interest rate rises. But economists said there could be a number of reasons for a fall in the borrowing, which include credit cards and personal loans, while noting that such figures can vary on a month-to-month basis.
",4,Business,0
"Davenport hits out at Wimbledon
 
 World number one Lindsay Davenport has criticised Wimbledon over the issue of equal prize money for women.
 
 Reacting to a disputed comment by All England Club chairman Tim Phillips, the American said: ""I think it is highly insulting if prize money is taken away. ""Somebody, I think it was Mr Phillips, said they won't have money for flowers at Wimbledon. That's insulting."" An All England club spokesperson denied Phillips made the remark, insisting: ""He definitely didn't say it."" The statement added: ""It was said by someone else and was a humorous aside at the end of a radio interview when the conversation had moved to talking about the Wimbledon grounds.""
 
 Davenport was speaking following the announcement that this week's Dubai Duty Free event will join the US and Australian Opens in offering equal prize money for women. ""You hear about women playing only three sets while men play five,"" said Daveport. ""And the best women are never going to beat the best men. ""But it's a different game you go to watch with the women - it doesn't make it better or worse. ""Hopefully we will be able to change people's minds."" Serena Williams, who is also in Dubai, added: ""I'm obviously for equal prize money. ""Women's tennis is exciting. Men's tennis is exciting as well, but the women have it right now. ""If you are bringing in the spectators you should be able to reap what everyone else is able to reap.""
",1,Sport,0
"BBC web search aids odd queries
 
 The BBC's online search engine was used a record amount in 2004, helping with enquires both simple and strange.
 
 More than 277 million enquiries were made, asking for informaton of a wide range of subjects. The most requested search terms of 2004 included games, EastEnders, CBBC, John Peel, Harry Potter and Olympics. But there were many strange enquiries, including: what is a dog?, how do you say basketball? and what is the biggest collection of naval fluff? The search engine works by matching key words typed in to different web pages but many people still type in natural language questions. Here are some of the strangest queries of 2004 - spelling and grammar errors left untouched - and their possible solutions:
 
 
  - How to fold a serviette like an elf's boot? 
  
 
 
  - How do I structure a French letter? 
  
 
 
  - What is better one long vacation each year or several short vacations throughout the year? 
  
 
 
  - What is so special about the Swiss? 
  
 
 
  - What are the contemporary issue in nurses? 
  
 
 
  - What is the number 4 in this number 40052308090? 
  
 
 
  - What is up? 
  
 
 
  - What is the name of James Martin's dog? 
  
 
 Search engines are key to the way people use the internet. Companies such as Google have become of paramount importance as they dictate how people travel through websites while online.
",2,Technology,0
"Deal to ban 'homophobic' reggae
 
 The reggae industry is to refuse to release or stage concerts featuring homophobic songs under a global deal struck with gay rights groups.
 
 A damaging campaign against stars such as Beenie Man and Sizzla has been waged over lyrics that allegedly call for gay people to be killed or assaulted. The campaign, which led to gigs being scrapped and a UK police investigation, will now be dropped under the truce. Brett Lock of gay group OutRage! said they were ""wiping the slate clean"". The protests had been led by the Stop Murder Music coalition, an umbrella group including OutRage!, the Black Gay Men's Advisory Group and Jamaican movement J-Flag.
 
 That coalition has reached a verbal agreement with major dancehall reggae record labels and concert promoters covering eight of the scene's biggest stars. But the artists themselves were not involved in the negotiations and have not directly signed up. Instead, the record companies have pledged not to release or re-release any offensive songs - many of which date back a number of years. And it is believed promoters will make stars agree not to perform such tunes on stage. ""The reggae industry will work with the artists while still maintaining their freedom of speech and artistic freedom,"" according to media and PR strategist Glen Yearwood, who is representing the reggae industry.
 
 The industry would halt any attempt by an artist to perform or release a song inciting violence against any group or gender, he said. ""We'll advise them this is not the way forward in a civilised society."" The Stop Murder Music campaign saw protesters picket gigs, resulted in Sizzla's UK tour being cancelled in November, forced Mobo award organisers to drop artists from nominations and saw Beenie Man dropped from an MTV show in August. Police have also been investigating whether lyrics incite the assault and murder of gay people. The campaign was a blow to the reggae industry, Mr Yearwood admitted. ""If you can't have major stars touring, then you don't sell many albums,"" he said.
 
 But the artists - Beenie Man, Sizzla, Elephant Man, Buju Banton, Bounty Killer, TOK, Capleton and Vybz Kartel - will not have to apologise for past songs or comments. OutRage!'s Mr Lock said: ""The main players in the dancehall reggae industry will attempt to regulate the industry themselves to ensure that there aren't any violently homophobic or gay-bashing lyrics in the future. ""As a gesture of good faith, the Stop Murder Music coalition has agreed to suspend our aggressive campaigning against murder music. ""So we shall not be picketing concerts or calling for prosecutions to give the industry the space to regulate and reform itself."" Record companies VP and Greensleeves, distributor Jet Star and concert promoters including Jammins and Apollo Entertainment are all on board.
",3,Entertainment,0
"Isinbayeva heads for Birmingham
 
 Olympic pole vault champion Yelena Isinbayeva has confirmed she will take part in the 2005 Norwich Union Grand Prix in Birmingham on 18 February.
 
 ""Everybody knows how much I enjoy competing in Britain. I always seem to break records there,"" said Isinbayeva. ""As Olympic champion there will be more attention on me this year, but hopefully I can respond with another record in Birmingham."" Kelly Holmes and Carolina Kluft are among other Athens winners competing. The organisers are hoping that Isinbayeva's main rival, fellow Russian Svetlana Feofanova, will also take part in the event. The pair had a thrilling battle in Athens which ended with Isinbayeva finally jumping a world record of 4.91m to claim the gold medal. Isinbayeva, 22, has set 10 world records in the pole vault, three of which have come on British soil.
",1,Sport,0
"Mobile games come of age
 
 The BBC News website takes a look at how games on mobile phones are maturing. A brief round-up follows but you can skip straight to the reviews by clicking on the links below.
 
 If you think of Snake when some mentions ""mobile games"" then you could be in for a bit of a surprise. This is because mobile games have come a long way in a very short time. Even before Nokia's N-Gage game phone launched in late 2003, many mobile operators were realising that there was an audience looking for something to play on their handset.
 
 And given that many more people own handsets than own portable game playing gadgets such as the GameBoy it could be a very lucrative market. That audience includes commuters wanting something to fill their time on the way home, game fans looking for a bit of variety and hard core gamers who like to play every moment they can. Life for all these types of player has got immeasurably better in the last year as the numbers of titles you can download to your phone has snowballed. Now sites such as Wireless Gaming Review list more than 200 different titles for some UK networks and the ranges suit every possible taste. There are ports of PC and arcade classics such as Space Invaders, Lunar Lander and Bejewelled. There are also versions of titles, such as Colin McRae Rally, that you typically find on PCs and consoles.
 
 There are shoot-em-ups, adventure games, strategy titles and many novel games only found on handsets. Rarely now does an action movie launch without a mobile game tie-in. Increasingly such launches are all part of the promotional campaign for a film, understandable when you realise that a good game can rack up millions of downloads. The returns can be pretty good when you consider that some games cost Â£5. What has also helped games on mobiles thrive is the fact that it is easier than ever to get hold of them thanks to technology known as Wap push. By sending a text message to a game maker you can have the title downloaded to your handset. Far better than having to navigate through the menus of most mobile operator portals. The number of handsets that can play games has grown hugely too. Almost half of all phones now have Java onboard meaning that they can play the increasingly sophisticated games that are available - even the ones that use 3D graphics.
 
 The minimum technology specifications that phones should adhere to are getting more sophisticated which means that games are too. Now double key presses are possible making familiar tactics such as moving and strafing a real option. The processing power on handsets means that physics on mobile games is getting more convincing and the graphics are improving too. Some game makers are also starting to take advantage of the extra capabilities in a mobile. Many titles, particularly racing games, let you upload your best time to see how you compare to others. Usually you can get hold of their best time and race against a ""ghost"" or ""shadow"" to see if you can beat them. A few games also let you take on people in real time via the network or, if you are sitting close to them, via Bluetooth short-range radio technology. With so much going on it is hard to do justice to the sheer diversity of what is happening. But these two features should help point you in the direction of the game makers and give you an idea of where to look and how to get playing.
 
  TOO FAST TOO FURIOUS (DIGITAL BRIDGES) 
 
 As soon as I start playing this I remember why I never play driving games - because I'm rubbish at them. No matter if I drive the car via joystick or keypad I just cannot get the hang of braking for corners or timing a rush to pass other drivers. The game rewards replay because to advance you have to complete every section within a time limit. Winning gives you cash for upgrades. Graphically the rolling road is a convincing enough evocation of speed as the palm trees and cactus whip by and the city scrolls past in the background. The cars handle pretty well despite my uselessness but it was not clear if the different models of cars were appreciably different on the track. The only niggle was that the interface was a bit confusing especially when using a joystick rather than the keypad to play.
 
  FATAL FORCE (MACROSPACE) 
 
 A futuristic shooter that lets you either play various deathmatch modes against your phone or run through a series of scenarios that involves killing aliens invading Earth. Graphics are a bit cartoon-like but only helps to make clear what is going on and levels are well laid out and encourage you to leap about exploring. Both background music and sounds effects work well. The scenarios are well scripted and you regularly get hints from the Fatal Force commanders. Weapons include flamethrowers, rocket launchers, grenades and at a couple of points you even get chance to use a mech for a short while. With the right power-up you can go into a Matrix-style bullet time to cope with the onslaught of aliens. The game lets you play via Bluetooth if others are in range. Online the game has quite a following with clans, player rankings and even new downloadable maps.
",2,Technology,0
"'My memories of Marley...'
 
 To mark the 60th anniversary of the birth of reggae star Bob Marley, Rob Partridge - Marley's former head of press at Island Records - remembers the man behind the legend.
 
 Partridge worked with Marley from 1977 until the Jamaican musician's death in 1981.
 
 : ""I joined Island Records in 1977 and the first week I was there I worked on his show at the Rainbow Theatre. It was one of the last dates he did in London.""
 
 : The album Exodus came out in 1977 and that provided five hits and confirmed his global superstar status. ""By 1979 he was the biggest touring attraction in the world. I remember going to see dates in Milan and Turin and they were enormous concerts.""
 
 : Bob was one of the most mesmeric people I've ever had the privilege to work with. ""He must have had an iron will to succeed. Bob was a very driven individual. You realised from the start there was a manifest destiny within him that he believed in. He didn't suffer fools gladly. At the risk of stating the obvious, he was an extraordinary song writer and his stage act was perhaps the greatest I've ever seen. I saw him many times.""
 
 : ""I recall in 1978 he came to the UK for Top of the Pops and a Daily Mirror journalist did a half-hour interview. It was interrupted to do a rehearsal. He came back into the dressing room to resume the interview but saw a World Cup match on TV.
 
 ""He sat down in front of the TV and after 10 minutes it was obvious he wasn't going to move. That was the end of it. The Mirror had a very truncated interview. ""The last time I saw him was in London in 1980. I arranged for him to play four days of football indoors in Fulham. ""Bob was a good player. We are talking about Jamaican-style football. He was an attacking midfield player. His team assembled wherever his gigs were. We played in Brazil against some World Cup-winning players.""
 
 : It was always a struggle for him to connect with Black America. Reggae did not correspond with disco in the 70s. But Bob in the 1990s became one of the great icons in America and the Third World. ""In 1991, ten years after his death, he sold more records than at any time during his life. ""We saw Black America taking Bob into their hearts for the first time.""
 
 : ""Bob, in worldwide terms, is the greatest music star there has ever been. If you went to Africa he would be recognised everywhere, in places John Lennon or Elvis wouldn't be. ""No disrespect to the other artists but a case can be made for him as the greatest, the best and the most influential artist in popular music.""
 
 : Well 1981 was to be the year he toured Africa with Stevie Wonder. He had only performed in Zimbabwe and Guinea before. ""Of course the 1981 tour never happened, but the whole of Africa would have embraced him. We can't speculate but he was at the height of his powers and just 36 years old. I had no sense his career was going to go downhill.""
 
 : ""Bob was endlessly optimistic about the way Africa would turn out. He realised that nothing was perfect but he had total belief in the power of mankind. ""I'm sure if he were alive today he would believe Africa would firstly become politically free and secondly be able to defeat the Aids epidemic.""
 
 : ""The final tune of his final album was Redemption Song - one of the most incredible classics of all time.""
",3,Entertainment,0
"Davenport dismantles young rival
 
 Top seed Lindsay Davenport booked her place in the last 16 of the Australian Open with a convincing 6-2 6-4 win over Nicole Vaidisova of the Czech Republic.
 
 The American had too much power for her 15-year-old opponent, breaking twice in the first set and once in the second. The German-born Vaidisova rallied well at times but was unable to find a way back after falling behind 3-2 in the opening set. Davenport, who closed out with an ace, plays Karolina Sprem in the next round. ""I was fully expecting a tough opponent and was able to play well enough to get through it,"" said Davenport. ""I think she hits some great shots. She made some errors but probably some inexperience played a role in that. But she's so young and obviously has a big game and has many, many years to improve on that."" Sprem, the Croatian 13th seed, saw off Russia's Elena Likhovtseva 6-3 6-2. Former world number one
 
 powered her way into the fourth round with a straight sets win over Anna Smashnova. The 27th seed from Israel stuck with Williams until 3-3 in the first set before it became one-way traffic.
 
 The American made 26 unforced errors but was still good enough to romp through the contest in exactly an hour. She reeled off nine straight games to finish a 6-3 6-0 winner.
 
 remains on course to become the first Australian to win her home title since Chris O'Neil in 1978. The 10th seed equalled her best performance at a Grand Slam event when she beat unseeded Russian Nadia Petrova 6-3 6-2 to reach the fourth round. After a tough first set, Molik grew in confidence and won in just 56 minutes. She will now meet Venus Williams. ""Bring it on,"" said the 23-year-old. ""I played pretty well and it was nice to get through in straight sets."" ""We were destined to meet, I guess,"" Williams said referring to her match with Molik. ""It will be a huge match for her in Australia. I can tell she's probably very motivated by that so I need to get out there and play well.""
 
 beat Slovakia's Daniela Hantuchova in a rollercoaster match. Dementieva came through 7-5 5-7 6-4, becoming the seventh Russian woman to reach the last 16 in Melbourne. The match lasted almost three hours and featured 13 service breaks, including three in the final set when Dementieva held her nerve to seal the win. She now faces
 
 after the Swiss 12th seed beat American Abigail Spears 7-6 6-3. French Open champion
 
 received a free ride into the last 16 after Lisa Raymond was forced to withdraw. Raymond, the 25th seeded American, was ruled out after sustaining a left abdominal muscle tear in the doubles. Myskina, the third seed, now plays France's
 
 who beat Francesca Schiavone of Italy 6-3 6-3. ""I'm extremely disappointed because I couldn't have asked to play better in my first two matches,"" Raymond said.
",1,Sport,0
"Verizon 'seals takeover of MCI'
 
 Verizon has won a takeover battle for US phone firm MCI with a bid worth $6.8bn (Â£3.6bn), reports say.
 
 The two firms are expected to seal the deal on Monday morning, according to news agency reports, despite what was thought to be a higher bid from Qwest. The US telecoms market is consolidating fast, with former long-distance giant AT&T being bought by former subsidiary SBC earlier this year for $16bn. MCI exited bankruptcy in April, having gone bust under previous name WorldCom. The bankruptcy followed its admission in 2002 that it illegally booked expenses and inflated profits.
 
 Shareholders lost about $180bn when the company collapsed, while 20,000 workers lost their jobs. Former Worldcom boss Bernie Ebbers is currently on trial, accused of overseeing an $11bn fraud. Qwest has itself come under suspicion of sub-standard behaviour, paying the Securities and Exchange Commission $250m in October to settle charges that it manipulated its results to keep Wall Street happy.
 
 MCI is the US's second-biggest long distance firm after AT&T. Consolidation in the US telecommunications industry has picked up in the past few months as companies look to cut costs and boost client bases. A merger between MCI and Verizon would be the fifth billion-dollar telecoms deal since October. Last week, SBC Communications agreed to buy its former parent and phone trailblazer AT&T for about $16bn. Buying MCI would give either Qwest or Verizon access to MCI's global network and business-based subscribers. The rationale is similar to the one underpinning SBC's AT&T deal. Verizon is by far the bigger company and has its own successful mobile arm - factors which may have swung the board in its favour since both suitors are offering a mixture of cash and shares.
",4,Business,0
"Spears seeks aborted tour payment
 
 Singer Britney Spears is suing eight insurance companies that have refused to reimburse her for cancelling her 2004 world tour.
 
 The pop star cancelled her Onyx Hotel tour last June after suffering a knee injury during a video shoot. She is now seeking to be reimbursed for the tour's Â£5m ($9.3m) costs in a claim filed at New York State Supreme Court. Seven London-based companies and an eighth Paris firm have been given up to 30 days to respond to the complaint.
 
 The 22-year-old star initially missed a number of shows on the 82-date tour after injuring her knee during a show in Illinois last March. But she was rushed to hospital and needed surgery after a later incident while filming a video for her song Outrageous, leading her to cancel the rest of the tour, including dates in China. ""She obviously took a wrong step and blew out her knee,"" a Jive spokeswoman said at the time. ""It was an old dance injury."" The legal submission described Spears as ""one of the most recognised performers in her industry"". The Onyx Hotel tour was cited as ""a highly crafted production which included the well-known music and dancing of Spears, supported by elaborate costumes, complex choreography as well as cutting-edge video production, lighting and other effects"". In September Spears married Kevin Federline, who had been a dancer on the aborted tour.
",3,Entertainment,0
"IBM frees 500 software patents
 
 Computer giant IBM says 500 of its software patents will be released into the open development community.
 
 The move means developers will be able to use the technologies without paying for a licence from the company. IBM described the step as a ""new era"" in how it dealt with intellectual property and promised further patents would be made freely available. The patents include software for a range of practices, including text recognition and database management. Traditional technology business policy is to amass patents and despite IBM's announcement the company continues to follow this route.
 
 IBM was granted 3,248 patents in 2004, more than any other firm in the US, the New York Times reports. For each of the past 12 years IBM has been granted more US patents than any other company. IBM has received 25,772 US patents in that period and reportedly has more than 40,000 current patents. In a statement, Dr John E. Kelly, IBM senior vice president, Technology and Intellectual Property, said: ""True innovation leadership is about more than just the numbers of patents granted. It's about innovating to benefit customers, partners and society.
 
 ""Our pledge today is the beginning of a new era in how IBM will manage intellectual property."" In the past, IBM has supported the non-commercial operating system Linux although critics have said this was done only as an attempt to undermine Microsoft.
 
 The company said it wanted to encourage other firms to release patents into what it called a ""patent commons"". Adam Jollans, IBM's world-wide Linux strategy manager, said the move was a genuine attempt to encourage innovation. ""We believe that releasing these patents will result in innovation moving more quickly. ""This is about encouraging collaboration and following a model much like academia."" Mr Jollans likened the plan for a patent commons to the way the internet was developed and said everyone could take advantage of the result of collaboration. ""The internet's impact has been on everyone. The benefits are there for everyone to take advantage of."" Stuart Cohen, chief executive of US firm Open Source Development Labs, said the move could mean a change in the way companies deal with patents.
 
 ""I think other companies will follow suit,"" he said. But not everyone was as supportive. Florian Mueller, campaign manager of a group lobbying toprevent software patents becoming legal in the European Union,dismissed IBM's move as insubstantial. ""It's just diversionary tactics,"" wrote Mr Mueller, who leadsnosoftwarepatents.com, in a message on the group's website. ""Let's put this into perspective: We're talking aboutroughly one percent of IBM's worldwide patent portfolio. They filethat number of patents in about a month's time,"" he added. IBM will continue to hold the 500 patents but it has pledged to seek no royalties from the patents. The company said it would not place any restrictions on companies, groups or individuals who use them in open-source projects. Open source software is developed by programmers who offer the source code - the origins of the program - for free and allow others to adapt or improve the software. End users have the right to modify and redistribute the software, as well as the right to package and sell the software. Other areas covered by the patents released by IBM include storage management, simultaneous multiprocessing, image processing, networking and e-commerce.
",2,Technology,0
